"","mother_ID","group_ID","session_duration","maternal_n_feeds","maternal_prov_rate","clutch_ID","date","sex","rank","clutch_date","season","female_helpers","male_helpers","ba_day","brood_size","cent_female_helpers","mean_female_helpers","cent_male_helpers","mean_male_helpers","temp_above_35","rainfall"
"132","4H-54972","NYALA",3.25,32,9.84615384615385,"NY017",2014-12-10,"F","DOMINANT","NY017_2014-12-10",2014,2,1,10,2,0.8,1.2,0.4,0.6,0,0
"133","4H-54972","NYALA",2.65,14,5.28301886792453,"NY017",2014-12-11,"F","DOMINANT","NY017_2014-12-11",2014,2,1,11,2,0.8,1.2,0.4,0.6,0,0
"134","4H-54972","NYALA",3.18333333333333,20,6.28272251308901,"NY017",2014-12-12,"F","DOMINANT","NY017_2014-12-12",2014,2,1,12,2,0.8,1.2,0.4,0.6,0,0
"135","4H-48765","OKAPI",3.11666666666667,16,5.13368983957219,"OK010",2012-01-29,"F","DOMINANT","OK010_2012-01-29",2011,1,4,11,2,0.545454545454545,0.454545454545455,2.54545454545455,1.45454545454545,1,0
"136","4H-48765","OKAPI",3.03333333333333,23,7.58241758241758,"OK010",2012-01-30,"F","DOMINANT","OK010_2012-01-30",2011,1,4,12,2,0.545454545454545,0.454545454545455,2.54545454545455,1.45454545454545,1,0
"137","4H-48765","OKAPI",3.18972222222222,14,4.38909692589045,"OK016",2014-10-13,"F","DOMINANT","OK016_2014-10-13",2014,0,1,11,2,-0.454545454545455,0.454545454545455,-0.454545454545455,1.45454545454545,0,0
"138","4H-48765","OKAPI",3.10861111111111,13,4.18193190957019,"OK016",2014-10-14,"F","DOMINANT","OK016_2014-10-14",2014,0,1,12,2,-0.454545454545455,0.454545454545455,-0.454545454545455,1.45454545454545,0,0
"139","4H-48765","OKAPI",2.81666666666667,11,3.90532544378698,"OK017",2014-12-12,"F","DOMINANT","OK017_2014-12-12",2014,0,1,10,1,-0.454545454545455,0.454545454545455,-0.454545454545455,1.45454545454545,0,0
"140","4H-48765","OKAPI",3.1,31,10,"OK017",2014-12-14,"F","DOMINANT","OK017_2014-12-14",2014,0,1,12,1,-0.454545454545455,0.454545454545455,-0.454545454545455,1.45454545454545,0,0
"141","4H-48766","OKAPI",3.04166666666667,22,7.23287671232877,"OK003",2009-03-21,"F","DOMINANT","OK003_2009-03-21",2008,2,1,10,2,0.5,1.5,0,1,4,12
"142","4H-48766","OKAPI",1.9925,21,10.5395232120452,"OK003",2009-03-22,"F","DOMINANT","OK003_2009-03-22",2008,2,1,11,2,0.5,1.5,0,1,4,12
"143","4H-48766","OKAPI",3.36666666666667,47,13.960396039604,"OK008",2010-12-31,"F","DOMINANT","OK008_2010-12-31",2010,1,1,10,2,-0.5,1.5,0,1,1,0
"144","4H-48766","OKAPI",3.41666666666667,41,12,"OK008",2011-01-02,"F","DOMINANT","OK008_2011-01-02",2010,1,1,12,2,-0.5,1.5,0,1,1,0
"145","4H-48926","OKAPI",3.1,28,9.03225806451613,"OK001",2008-01-24,"F","DOMINANT","OK001_2008-01-24",2007,0,0,10,3,0,0,0,0,0,27
"146","4H-48779","PORCUPINE",2.98333333333333,31,10.391061452514,"PO012",2014-03-22,"F","DOMINANT","PO012_2014-03-22",2013,0,0,11,1,0,0,-0.4,0.4,2,65.5
"147","4H-48902","PORCUPINE",3.13333333333333,35,11.1702127659574,"PO008",2012-03-29,"F","DOMINANT","PO008_2012-03-29",2011,1,2,10,2,0,1,0,2,9,61
"148","4H-48902","PORCUPINE",3.23333333333333,33,10.2061855670103,"PO008",2012-03-31,"F","DOMINANT","PO008_2012-03-31",2011,1,2,12,2,0,1,0,2,9,61
"149","4H-48921","PUKU",3.13333333333333,49,15.6382978723404,"PU003",2008-01-20,"F","DOMINANT","PU003_2008-01-20",2007,0,0,11,3,-2.25,2.25,-1.66666666666667,1.66666666666667,0,4
"150","4H-48921","PUKU",3.11666666666667,16,5.13368983957219,"PU005",2008-11-15,"F","DOMINANT","PU005_2008-11-15",2008,1,1,10,2,-1.25,2.25,-0.666666666666667,1.66666666666667,0,0
"151","4H-48921","PUKU",3.13333333333333,15,4.78723404255319,"PU005",2008-11-16,"F","DOMINANT","PU005_2008-11-16",2008,1,1,11,2,-1.25,2.25,-0.666666666666667,1.66666666666667,0,0
"152","4H-48921","PUKU",3.13333333333333,19,6.06382978723404,"PU005",2008-11-17,"F","DOMINANT","PU005_2008-11-17",2008,1,1,12,2,-1.25,2.25,-0.666666666666667,1.66666666666667,0,0
"153","4H-48921","PUKU",3.61666666666667,28,7.74193548387097,"PU014",2011-03-22,"F","DOMINANT","PU014_2011-03-22",2010,3,2,10,2,0.75,2.25,0.333333333333333,1.66666666666667,2,27.5
"154","4H-48921","PUKU",3.43333333333333,4,1.16504854368932,"PU014",2011-03-24,"F","DOMINANT","PU014_2011-03-24",2010,3,2,12,2,0.75,2.25,0.333333333333333,1.66666666666667,2,27.5
"155","4H-48921","PUKU",3.06666666666667,13,4.23913043478261,"PU015",2011-11-24,"F","DOMINANT","PU015_2011-11-24",2011,4,3,12,1,1.75,2.25,1.33333333333333,1.66666666666667,0,2.5
"156","4H-48929","QUAGGA",2.83333333333333,32,11.2941176470588,"QU002",2008-01-04,"F","DOMINANT","QU002_2008-01-04",2007,0,0,11,2,0,0,0,0,0,18.5
"157","4H-48929","QUAGGA",3.11666666666667,32,10.2673796791444,"QU002",2008-01-05,"F","DOMINANT","QU002_2008-01-05",2007,0,0,12,2,0,0,0,0,0,18.5
"158","4H-48945","QUAGGA",3.08916666666667,8,2.58969517129754,"QU021",2015-01-23,"F","DOMINANT","QU021_2015-01-23",2014,3,1,10,1,0.833333333333333,2.16666666666667,-0.333333333333333,1.33333333333333,0,0
"159","4H-48945","QUAGGA",3.48333333333333,6,1.72248803827751,"QU021",2015-01-24,"F","DOMINANT","QU021_2015-01-24",2014,3,1,11,1,0.833333333333333,2.16666666666667,-0.333333333333333,1.33333333333333,0,0
"160","4H-48945","QUAGGA",3.00222222222222,2,0.666173205033309,"QU021",2015-01-25,"F","DOMINANT","QU021_2015-01-25",2014,3,1,12,1,0.833333333333333,2.16666666666667,-0.333333333333333,1.33333333333333,0,0
"161","4H-48945","QUAGGA",3.34583333333333,11,3.28767123287671,"QU024",2016-02-29,"F","DOMINANT","QU024_2016-02-29",2015,4,1,10,1,1.83333333333333,2.16666666666667,-0.333333333333333,1.33333333333333,4,0.5
"162","4H-39170","RATEL",3.12222222222222,5,1.60142348754448,"RA005",2008-11-19,"F","DOMINANT","RA005_2008-11-19",2008,0,2,10,1,-1,1,0.0909090909090908,1.90909090909091,0,0
"163","4H-39170","RATEL",1.56083333333333,7,4.48478376935398,"RA005",2008-11-20,"F","DOMINANT","RA005_2008-11-20",2008,0,2,11,1,-1,1,0.0909090909090908,1.90909090909091,0,0
"164","4H-39170","RATEL",3.12055555555556,42,13.459141890689,"RA005",2008-11-21,"F","DOMINANT","RA005_2008-11-21",2008,0,2,12,1,-1,1,0.0909090909090908,1.90909090909091,0,0
"165","4H-39170","RATEL",3.1,9,2.90322580645161,"RA008",2009-11-17,"F","DOMINANT","RA008_2009-11-17",2009,1,3,10,1,0,1,1.09090909090909,1.90909090909091,0,0
"166","4H-39170","RATEL",3.1,17,5.48387096774194,"RA008",2009-11-18,"F","DOMINANT","RA008_2009-11-18",2009,1,3,11,1,0,1,1.09090909090909,1.90909090909091,0,0
"167","4H-39170","RATEL",3.1,19,6.12903225806452,"RA008",2009-11-19,"F","DOMINANT","RA008_2009-11-19",2009,1,3,12,1,0,1,1.09090909090909,1.90909090909091,0,0
"168","4H-39170","RATEL",3.1225,33,10.568454763811,"RA009",2010-02-05,"F","DOMINANT","RA009_2010-02-05",2009,1,2,11,2,0,1,0.0909090909090908,1.90909090909091,0,19
"169","4H-39170","RATEL",3.5,15,4.28571428571429,"RA012",2011-01-19,"F","DOMINANT","RA012_2011-01-19",2010,3,0,10,1,2,1,-1.90909090909091,1.90909090909091,2,0
"170","4H-54912","RATEL",3.38333333333333,10,2.95566502463054,"RA015",2013-02-02,"F","DOMINANT","RA015_2013-02-02",2012,0,2,12,2,-0.923076923076923,0.923076923076923,0.461538461538461,1.53846153846154,1,0
"171","4H-54912","RATEL",3,0,0,"RA021",2014-12-17,"F","DOMINANT","RA021_2014-12-17",2014,2,2,11,2,1.07692307692308,0.923076923076923,0.461538461538461,1.53846153846154,0,0
"172","4H-48917","ROBIN",2.91166666666667,27,9.27303949627934,"RO001",2010-02-26,"F","DOMINANT","RO001_2010-02-26",2009,0,0,10,1,0,0,0,0,3,8.5
"173","4H-48917","ROBIN",3.1,37,11.9354838709677,"RO001",2010-02-27,"F","DOMINANT","RO001_2010-02-27",2009,0,0,11,1,0,0,0,0,3,8.5
"174","4H-48917","ROBIN",3.1,25,8.06451612903226,"RO001",2010-02-28,"F","DOMINANT","RO001_2010-02-28",2009,0,0,12,1,0,0,0,0,3,8.5
"175","4H-48932","ROBIN",3.1925,6,1.87940485512921,"RO009",2014-10-15,"F","DOMINANT","RO009_2014-10-15",2014,0,1,12,2,-0.5,0.5,0.833333333333333,0.166666666666667,0,0
"176","4H-48932","ROBIN",3.18722222222222,34,10.6675963046889,"RO012",2016-02-27,"F","DOMINANT","RO012_2016-02-27",2015,1,0,10,2,0.5,0.5,-0.166666666666667,0.166666666666667,6,0
"177","4H-48932","ROBIN",3.21166666666667,65,20.2387130254281,"RO012",2016-02-28,"F","DOMINANT","RO012_2016-02-28",2015,1,0,11,2,0.5,0.5,-0.166666666666667,0.166666666666667,6,0
"178","4H-48932","ROBIN",3.17305555555556,56,17.648603694301,"RO012",2016-02-29,"F","DOMINANT","RO012_2016-02-29",2015,1,0,12,2,0.5,0.5,-0.166666666666667,0.166666666666667,6,0
"179","4H-54951","STORK",3.56666666666667,36,10.0934579439252,"ST002",2010-12-24,"F","DOMINANT","ST002_2010-12-24",2010,2,2,11,2,0.25,1.75,0.666666666666667,1.33333333333333,3,0
"180","4H-54951","STORK",3.08333333333333,23,7.45945945945946,"ST004",2011-03-11,"F","DOMINANT","ST004_2011-03-11",2010,1,2,10,2,-0.75,1.75,0.666666666666667,1.33333333333333,2,12.25
"181","4H-54951","STORK",2.95,49,16.6101694915254,"ST019",2016-02-27,"F","DOMINANT","ST019_2016-02-27",2015,3,1,11,2,1.25,1.75,-0.333333333333333,1.33333333333333,6,0
"182","4H-54951","STORK",3.33916666666667,50,14.9737958572498,"ST019",2016-02-28,"F","DOMINANT","ST019_2016-02-28",2015,3,1,12,2,1.25,1.75,-0.333333333333333,1.33333333333333,6,0
"183","4H-48756","SUNI",3.03305555555556,6,1.97820313215496,"SU005",2010-01-15,"F","DOMINANT","SU005_2010-01-15",2009,4,2,10,1,0.571428571428572,3.42857142857143,0.857142857142857,1.14285714285714,0,36.5
"184","4H-48756","SUNI",3.07833333333333,5,1.62425554953979,"SU005",2010-01-16,"F","DOMINANT","SU005_2010-01-16",2009,4,2,11,1,0.571428571428572,3.42857142857143,0.857142857142857,1.14285714285714,0,36.5
"185","4H-48756","SUNI",2.9,11,3.79310344827586,"SU011",2012-01-17,"F","DOMINANT","SU011_2012-01-17",2011,3,0,10,2,-0.428571428571428,3.42857142857143,-1.14285714285714,1.14285714285714,0,0
"186","4H-48756","SUNI",3.3,12,3.63636363636364,"SU011",2012-01-18,"F","DOMINANT","SU011_2012-01-18",2011,3,0,11,2,-0.428571428571428,3.42857142857143,-1.14285714285714,1.14285714285714,0,0
"187","4H-48989","SUNI",2.98333333333333,19,6.36871508379888,"SU015",2014-03-24,"F","DOMINANT","SU015_2014-03-24",2013,0,1,10,3,-0.375,0.375,-0.5,1.5,2,41
"188","4H-48989","SUNI",2.88333333333333,17,5.89595375722543,"SU015",2014-03-25,"F","DOMINANT","SU015_2014-03-25",2013,0,1,11,3,-0.375,0.375,-0.5,1.5,2,41
"189","4H-48989","SUNI",3.01666666666667,29,9.61325966850829,"SU015",2014-03-26,"F","DOMINANT","SU015_2014-03-26",2013,0,1,12,3,-0.375,0.375,-0.5,1.5,2,41
"190","4H-48989","SUNI",3.11666666666667,20,6.41711229946524,"SU017",2014-12-15,"F","DOMINANT","SU017_2014-12-15",2014,1,3,10,1,0.625,0.375,1.5,1.5,0,0
"191","4H-48989","SUNI",3.16666666666667,19,6,"SU017",2014-12-16,"F","DOMINANT","SU017_2014-12-16",2014,1,3,11,1,0.625,0.375,1.5,1.5,0,0
"192","4H-48989","SUNI",3.08333333333333,41,13.2972972972973,"SU017",2014-12-17,"F","DOMINANT","SU017_2014-12-17",2014,1,3,12,1,0.625,0.375,1.5,1.5,0,0
"193","4H-39195","TOPI",3.1,15,4.83870967741935,"TO003",2008-01-29,"F","DOMINANT","TO003_2008-01-29",2007,0,0,10,1,-2,2,-1.11111111111111,1.11111111111111,0,35.25
"194","4H-39195","TOPI",2.98555555555556,18,6.02902865649423,"TO006",2008-12-31,"F","DOMINANT","TO006_2008-12-31",2008,1,0,10,2,-1,2,-1.11111111111111,1.11111111111111,4,0
"195","4H-39195","TOPI",3.03888888888889,13,4.27787934186472,"TO006",2009-01-01,"F","DOMINANT","TO006_2009-01-01",2008,1,0,11,2,-1,2,-1.11111111111111,1.11111111111111,4,0
"196","4H-39195","TOPI",2.96361111111111,27,9.110507076577,"TO007",2009-03-26,"F","DOMINANT","TO007_2009-03-26",2008,1,0,10,2,-1,2,-1.11111111111111,1.11111111111111,7,0
"197","4H-39195","TOPI",2.90222222222222,36,12.4042879019908,"TO007",2009-03-27,"F","DOMINANT","TO007_2009-03-27",2008,1,0,11,2,-1,2,-1.11111111111111,1.11111111111111,7,0
"198","4H-39195","TOPI",3.53333333333333,30,8.49056603773585,"TO012",2011-02-28,"F","DOMINANT","TO012_2011-02-28",2010,3,2,10,2,1,2,0.888888888888889,1.11111111111111,2,6.25
"199","4H-39195","TOPI",3.58333333333333,25,6.97674418604651,"TO012",2011-03-01,"F","DOMINANT","TO012_2011-03-01",2010,3,2,11,2,1,2,0.888888888888889,1.11111111111111,2,6.25
"200","4H-39195","TOPI",3.1475,12,3.81254964257347,"TO025",2016-03-02,"F","DOMINANT","TO025_2016-03-02",2015,3,2,10,1,1,2,0.888888888888889,1.11111111111111,2,0.5
"201","4H-39195","TOPI",3.18555555555556,14,4.39483780955703,"TO025",2016-03-03,"F","DOMINANT","TO025_2016-03-03",2015,3,2,11,1,1,2,0.888888888888889,1.11111111111111,2,0.5
"202","4H-39195","TOPI",3.05,23,7.54098360655738,"TO025",2016-03-04,"F","DOMINANT","TO025_2016-03-04",2015,3,2,12,1,1,2,0.888888888888889,1.11111111111111,2,0.5
"203","4H-39180","UBEND",3.025,15,4.95867768595041,"UB004",2009-03-06,"F","DOMINANT","UB004_2009-03-06",2008,1,1,10,2,-0.416666666666667,1.41666666666667,-0.5,1.5,5,22
"204","4H-39180","UBEND",3.05416666666667,19,6.22100954979536,"UB004",2009-03-07,"F","DOMINANT","UB004_2009-03-07",2008,1,1,11,2,-0.416666666666667,1.41666666666667,-0.5,1.5,5,22
"205","4H-39180","UBEND",3.1,10,3.2258064516129,"UB005",2009-11-03,"F","DOMINANT","UB005_2009-11-03",2009,2,3,11,2,0.583333333333333,1.41666666666667,1.5,1.5,0,0
"206","4H-39180","UBEND",1.06666666666667,8,7.5,"UB005",2009-11-04,"F","DOMINANT","UB005_2009-11-04",2009,2,3,12,2,0.583333333333333,1.41666666666667,1.5,1.5,0,0
"207","4H-39180","UBEND",3.71666666666667,18,4.84304932735426,"UB008",2011-01-17,"F","DOMINANT","UB008_2011-01-17",2010,2,2,10,2,0.583333333333333,1.41666666666667,0.5,1.5,1,0
"208","4H-39180","UBEND",2.96666666666667,10,3.37078651685393,"UB008",2011-01-18,"F","DOMINANT","UB008_2011-01-18",2010,2,2,11,2,0.583333333333333,1.41666666666667,0.5,1.5,1,0
"209","4H-48760","VANGA",2.96138888888889,12,4.05215270612513,"VA001",2009-01-08,"F","DOMINANT","VA001_2009-01-08",2008,0,2,10,1,-1,1,1,1,4,0
"210","4H-48760","VANGA",3.03611111111111,19,6.2580054894785,"VA001",2009-01-09,"F","DOMINANT","VA001_2009-01-09",2008,0,2,11,1,-1,1,1,1,4,0
"211","4H-48760","VANGA",3.00916666666667,13,4.32013292716699,"VA001",2009-01-10,"F","DOMINANT","VA001_2009-01-10",2008,0,2,12,1,-1,1,1,1,4,0
"212","4H-48760","VANGA",3.11666666666667,33,10.5882352941176,"VA009",2011-03-15,"F","DOMINANT","VA009_2011-03-15",2010,2,0,11,2,1,1,-1,1,4,32.25
"213","4H-48760","VANGA",3.13333333333333,8,2.5531914893617,"VA009",2011-03-16,"F","DOMINANT","VA009_2011-03-16",2010,2,0,12,2,1,1,-1,1,4,32.25
"214","4H-48923","WEASEL",3.11666666666667,38,12.192513368984,"WE003",2008-01-25,"F","DOMINANT","WE003_2008-01-25",2007,0,0,11,3,-1.35,1.35,-0.55,0.55,0,27
"215","4H-48923","WEASEL",3.01666666666667,14,4.64088397790055,"WE004",2008-12-01,"F","DOMINANT","WE004_2008-12-01",2008,2,0,10,2,0.65,1.35,-0.55,0.55,0,0
"216","4H-48923","WEASEL",3.11666666666667,17,5.45454545454545,"WE004",2008-12-02,"F","DOMINANT","WE004_2008-12-02",2008,2,0,11,2,0.65,1.35,-0.55,0.55,0,0
"217","4H-48923","WEASEL",3.13333333333333,13,4.14893617021277,"WE004",2008-12-03,"F","DOMINANT","WE004_2008-12-03",2008,2,0,12,2,0.65,1.35,-0.55,0.55,0,0
"218","4H-48923","WEASEL",3.03,16,5.28052805280528,"WE005",2009-03-24,"F","DOMINANT","WE005_2009-03-24",2008,2,0,10,1,0.65,1.35,-0.55,0.55,5,0
"219","4H-48923","WEASEL",3.08083333333333,10,3.2458750338112,"WE005",2009-03-25,"F","DOMINANT","WE005_2009-03-25",2008,2,0,11,1,0.65,1.35,-0.55,0.55,5,0
"220","4H-48923","WEASEL",2.56666666666667,25,9.74025974025974,"WE013",2011-12-22,"F","DOMINANT","WE013_2011-12-22",2011,3,2,10,2,1.65,1.35,1.45,0.55,0,0
"221","4H-48923","WEASEL",2.51666666666667,7,2.78145695364238,"WE013",2011-12-23,"F","DOMINANT","WE013_2011-12-23",2011,3,2,11,2,1.65,1.35,1.45,0.55,0,0
"222","4H-48923","WEASEL",2.96666666666667,20,6.74157303370786,"WE013",2011-12-24,"F","DOMINANT","WE013_2011-12-24",2011,3,2,12,2,1.65,1.35,1.45,0.55,0,0
"223","4H-48923","WEASEL",3.41666666666667,18,5.26829268292683,"WE014",2012-04-04,"F","DOMINANT","WE014_2012-04-04",2011,3,1,10,1,1.65,1.35,0.45,0.55,3,61
"224","4H-48923","WEASEL",3.3,11,3.33333333333333,"WE015",2013-01-09,"F","DOMINANT","WE015_2013-01-09",2012,0,0,11,1,-1.35,1.35,-0.55,0.55,0,0
"225","4H-48923","WEASEL",3,11,3.66666666666667,"WE015",2013-01-10,"F","DOMINANT","WE015_2013-01-10",2012,0,0,12,1,-1.35,1.35,-0.55,0.55,0,0
"226","4H-48923","WEASEL",3.06666666666667,12,3.91304347826087,"WE024",2014-12-13,"F","DOMINANT","WE024_2014-12-13",2014,0,1,10,2,-1.35,1.35,0.45,0.55,0,0
"227","4H-48923","WEASEL",3.09611111111111,18,5.81374484119864,"WE024",2014-12-14,"F","DOMINANT","WE024_2014-12-14",2014,0,1,11,2,-1.35,1.35,0.45,0.55,0,0
"228","4H-48923","WEASEL",3.33333333333333,20,6,"WE024",2014-12-15,"F","DOMINANT","WE024_2014-12-15",2014,0,1,12,2,-1.35,1.35,0.45,0.55,0,0
"229","4H-39158","XMEN",3.01972222222222,17,5.62965688529114,"XM005",2009-11-25,"F","DOMINANT","XM005_2009-11-25",2009,1,4,10,1,0.266666666666667,0.733333333333333,2.6,1.4,0,0
"230","4H-39158","XMEN",3.12055555555556,11,3.5250133523233,"XM005",2009-11-26,"F","DOMINANT","XM005_2009-11-26",2009,1,4,11,1,0.266666666666667,0.733333333333333,2.6,1.4,0,0
"231","4H-39158","XMEN",3.05416666666667,20,6.54843110504775,"XM005",2009-11-27,"F","DOMINANT","XM005_2009-11-27",2009,1,4,12,1,0.266666666666667,0.733333333333333,2.6,1.4,0,0
"232","4H-39158","XMEN",3.16666666666667,20,6.31578947368421,"XM011",2013-01-07,"F","DOMINANT","XM011_2013-01-07",2012,0,1,10,2,-0.733333333333333,0.733333333333333,-0.4,1.4,0,0
"233","4H-39158","XMEN",3.93333333333333,25,6.35593220338983,"XM011",2013-01-08,"F","DOMINANT","XM011_2013-01-08",2012,0,1,11,2,-0.733333333333333,0.733333333333333,-0.4,1.4,0,0
"234","4H-39158","XMEN",3.01666666666667,46,15.2486187845304,"XM015",2014-03-21,"F","DOMINANT","XM015_2014-03-21",2013,1,0,10,2,0.266666666666667,0.733333333333333,-1.4,1.4,2,65.5
"235","4H-39158","XMEN",3.03333333333333,33,10.8791208791209,"XM015",2014-03-22,"F","DOMINANT","XM015_2014-03-22",2013,1,0,11,2,0.266666666666667,0.733333333333333,-1.4,1.4,2,65.5
"236","4H-39158","XMEN",2.96666666666667,36,12.1348314606742,"XM015",2014-03-23,"F","DOMINANT","XM015_2014-03-23",2013,1,0,12,2,0.266666666666667,0.733333333333333,-1.4,1.4,2,65.5
"237","4H-39158","XMEN",3.06666666666667,12,3.91304347826087,"XM016",2014-10-18,"F","DOMINANT","XM016_2014-10-18",2014,1,1,12,2,0.266666666666667,0.733333333333333,-0.4,1.4,0,0
"238","4H-48728","YETI",1.55,26,16.7741935483871,"YE001",2010-03-14,"F","DOMINANT","YE001_2010-03-14",2009,0,0,10,2,-0.5,0.5,-0.75,0.75,7,65.5
"239","4H-48728","YETI",2.95,26,8.8135593220339,"YE023",2014-11-14,"F","DOMINANT","YE023_2014-11-14",2014,1,2,10,2,0.5,0.5,1.25,0.75,0,12
"240","4H-48728","YETI",2.45555555555556,24,9.7737556561086,"YE023",2014-11-15,"F","DOMINANT","YE023_2014-11-15",2014,1,2,11,2,0.5,0.5,1.25,0.75,0,12
"241","4H-48728","YETI",3.21666666666667,35,10.880829015544,"YE023",2014-11-16,"F","DOMINANT","YE023_2014-11-16",2014,1,2,12,2,0.5,0.5,1.25,0.75,0,12
"242","4H-39185","YIPPEE",2.96638888888889,8,2.69688173049911,"YI005",2009-03-08,"F","DOMINANT","YI005_2009-03-08",2008,0,0,10,1,0,0,0,0,6,22
"243","4H-39185","YIPPEE",2.83638888888889,10,3.52560963666634,"YI005",2009-03-09,"F","DOMINANT","YI005_2009-03-09",2008,0,0,11,1,0,0,0,0,6,22
"244","4H-39185","YIPPEE",3.1,46,14.8387096774194,"YI009",2010-02-20,"F","DOMINANT","YI009_2010-02-20",2009,0,0,10,2,0,0,0,0,5,8.5
"245","4H-39185","YIPPEE",3.1,39,12.5806451612903,"YI009",2010-02-21,"F","DOMINANT","YI009_2010-02-21",2009,0,0,11,2,0,0,0,0,5,8.5
"246","4H-55224","YIPPEE",3.36666666666667,19,5.64356435643564,"YI010",2012-01-31,"F","DOMINANT","YI010_2012-01-31",2011,0,1,10,2,-0.4,0.4,0.4,0.6,1,0
"247","4H-48722","ZEBRA",3.1,14,4.51612903225806,"ZE005",2010-01-03,"F","DOMINANT","ZE005_2010-01-03",2009,1,1,10,1,0.461538461538462,0.538461538461538,0.615384615384615,0.384615384615385,0,9
"248","4H-48722","ZEBRA",3.1,13,4.19354838709677,"ZE005",2010-01-04,"F","DOMINANT","ZE005_2010-01-04",2009,1,1,11,1,0.461538461538462,0.538461538461538,0.615384615384615,0.384615384615385,0,9
"249","4H-48722","ZEBRA",3.1,10,3.2258064516129,"ZE005",2010-01-05,"F","DOMINANT","ZE005_2010-01-05",2009,1,1,12,1,0.461538461538462,0.538461538461538,0.615384615384615,0.384615384615385,0,9
"250","4H-48722","ZEBRA",3.18333333333333,0,0,"ZE009",2012-02-05,"F","DOMINANT","ZE009_2012-02-05",2011,2,1,12,1,1.46153846153846,0.538461538461538,0.615384615384615,0.384615384615385,1,0
"251","4H-48722","ZEBRA",3.01666666666667,14,4.64088397790055,"ZE010",2013-01-11,"F","DOMINANT","ZE010_2013-01-11",2012,0,0,12,2,-0.538461538461538,0.538461538461538,-0.384615384615385,0.384615384615385,0,27.5
